Membership_ID,Age_Group,Games_Attended,Seasonal_Pass,Customer_Region,Age,Age Group
10004690,18-25,5,False,USA,18,19-25
10019559,18-25,8,False,Canada,18,19-25
60738245,26-40,7,False,Canada,26,26-35
10000014,60+,5,False,Canada,60,
10009804,41-60,7,False,Canada,41,36-45
98305385,18-25,8,False,Canada,18,19-25
66390144,26-40,30,True,Canada,26,26-35
10021385,18-25,1,False,Canada,18,19-25
10041033,18-25,4,False,Canada,18,19-25
10021004,18-25,5,False,Canada,18,19-25
10033669,18-25,7,False,Canada,18,19-25
10016508,26-40,1,False,Canada,26,26-35
42539264,60+,5,False,Canada,60,
10016694,18-25,4,False,Canada,18,19-25
10033072,18-25,4,False,Canada,18,19-25
10020105,26-40,4,False,Canada,26,26-35
88759576,26-40,1,False,Canada,26,26-35
10036022,18-25,23,True,Canada,18,19-25
10025544,<18,7,False,Canada,18,19-25
53232205,41-60,7,False,Canada,41,36-45
10039978,18-25,8,False,Canada,18,19-25
10023225,26-40,3,False,Canada,26,26-35
10006060,18-25,25,True,Canada,18,19-25
10010469,<18,4,False,Canada,18,19-25
10038295,26-40,19,True,Canada,26,26-35
10024169,26-40,6,False,Canada,26,26-35
23412423,18-25,6,False,USA,18,19-25
10004971,26-40,5,False,Canada,26,26-35
10013786,18-25,5,False,Canada,18,19-25
10039251,26-40,5,False,Canada,26,26-35
10012971,41-60,5,False,Canada,41,36-45
53327536,60+,5,False,Canada,60,
77458202,26-40,8,False,Canada,26,26-35
46366757,18-25,3,False,Canada,18,19-25
10000119,26-40,4,False,Canada,26,26-35
36561654,26-40,7,False,USA,26,26-35
10019250,41-60,8,False,Canada,41,36-45
89912404,18-25,4,False,Canada,18,19-25
49400209,26-40,5,False,Canada,26,26-35
10017898,18-25,5,False,Canada,18,19-25
10023191,60+,2,False,Canada,60,
10037422,26-40,3,False,Canada,26,26-35
10026132,18-25,7,False,Canada,18,19-25
10005477,41-60,3,False,Canada,41,36-45
10018073,18-25,7,False,Canada,18,19-25
35008045,18-25,3,False,Canada,18,19-25
19866710,41-60,2,False,Canada,41,36-45
54537467,18-25,3,False,USA,18,19-25
10000923,26-40,7,False,Canada,26,26-35
10018286,18-25,4,False,Canada,18,19-25
10013145,18-25,2,False,Canada,18,19-25
10000826,60+,1,False,Canada,60,
10014160,26-40,1,False,South Korea,26,26-35
10029912,18-25,6,False,Canada,18,19-25
54724896,18-25,6,False,Canada,18,19-25
10006643,18-25,3,False,Canada,18,19-25
10000205,18-25,8,False,Canada,18,19-25
99008249,18-25,7,False,Canada,18,19-25
10016413,41-60,3,False,Canada,41,36-45
38992616,18-25,8,False,Canada,18,19-25
10010768,18-25,4,False,Canada,18,19-25
10040082,18-25,8,False,Canada,18,19-25
22892374,18-25,2,False,Canada,18,19-25
63696351,18-25,8,False,Canada,18,19-25
10028586,18-25,7,False,Canada,18,19-25
10036735,41-60,3,False,USA,41,36-45
10021955,41-60,5,False,Canada,41,36-45
10027878,18-25,6,False,Canada,18,19-25
36633252,26-40,1,False,Canada,26,26-35
10032585,18-25,7,False,USA,18,19-25
10026237,18-25,8,False,USA,18,19-25
10018576,26-40,4,False,Canada,26,26-35
10007059,<18,8,False,Canada,18,19-25
10007250,60+,2,False,Canada,60,
10019503,41-60,2,False,Canada,41,36-45
10038916,18-25,4,False,Canada,18,19-25
10027108,41-60,8,False,Canada,41,36-45
10021728,60+,8,False,Canada,60,
10031357,26-40,8,False,Canada,26,26-35
51090929,18-25,3,False,Canada,18,19-25
10021411,18-25,16,True,Canada,18,19-25
10012217,41-60,3,False,Canada,41,36-45
10007160,41-60,5,False,South Korea,41,36-45
33946376,18-25,3,False,Canada,18,19-25
79277683,60+,4,False,Canada,60,
72830233,18-25,3,False,Canada,18,19-25
10015176,26-40,2,False,Canada,26,26-35
10015077,18-25,2,False,Canada,18,19-25
10019012,18-25,4,False,Canada,18,19-25
10039768,18-25,8,False,Canada,18,19-25
10009808,18-25,8,False,Canada,18,19-25
10039003,26-40,7,False,Canada,26,26-35
10034462,18-25,3,False,Canada,18,19-25
10023971,26-40,5,False,Canada,26,26-35
10023472,26-40,1,False,Canada,26,26-35
10012694,18-25,5,False,Canada,18,19-25
31069462,26-40,1,False,Canada,26,26-35
10027439,<18,7,False,Canada,18,19-25
10008934,18-25,8,False,Canada,18,19-25
10036552,41-60,1,False,Canada,41,36-45
10017522,41-60,7,False,Canada,41,36-45
19990738,41-60,2,False,USA,41,36-45
10025528,<18,5,False,Canada,18,19-25
10041457,<18,5,False,Canada,18,19-25
10029306,18-25,2,False,Canada,18,19-25
84757188,<18,6,False,Canada,18,19-25
52924934,<18,5,False,Canada,18,19-25
88294399,18-25,5,False,Canada,18,19-25
89996545,26-40,1,False,Canada,26,26-35
10042174,18-25,4,False,Canada,18,19-25
80860887,26-40,2,False,Canada,26,26-35
10252357,26-40,8,False,Canada,26,26-35
10020640,18-25,7,False,Canada,18,19-25
10019331,26-40,7,False,Canada,26,26-35
12745849,18-25,3,False,India,18,19-25
9913985,18-25,5,False,Canada,18,19-25
10017400,26-40,4,False,Canada,26,26-35
22669534,26-40,6,False,Canada,26,26-35
68359908,26-40,8,False,Canada,26,26-35
74537060,<18,8,False,Canada,18,19-25
16837770,18-25,5,False,Canada,18,19-25
72517794,18-25,6,False,Canada,18,19-25
1503368,18-25,2,False,Canada,18,19-25
81501946,41-60,6,False,Canada,41,36-45
37908202,26-40,2,False,Canada,26,26-35
10005516,<18,5,False,Canada,18,19-25
10027186,41-60,1,False,Canada,41,36-45
10037395,18-25,7,False,Canada,18,19-25
10041076,18-25,21,True,Canada,18,19-25
10009113,18-25,7,False,Canada,18,19-25
10037809,18-25,15,True,Canada,18,19-25
10001026,41-60,6,False,Canada,41,36-45
86328785,18-25,5,False,Canada,18,19-25
10037984,18-25,5,False,Canada,18,19-25
10017489,18-25,8,False,Canada,18,19-25
84074214,26-40,1,False,Canada,26,26-35
10020464,18-25,5,False,Canada,18,19-25
57964090,18-25,2,False,Canada,18,19-25
15783177,26-40,8,False,Canada,26,26-35
10012508,26-40,1,False,Canada,26,26-35
56097031,18-25,6,False,Canada,18,19-25
10032503,<18,5,False,Canada,18,19-25
17019676,18-25,6,False,Canada,18,19-25
91712937,<18,2,False,Canada,18,19-25
10024636,18-25,8,False,Canada,18,19-25
10043863,26-40,2,False,Canada,26,26-35
49733980,26-40,2,False,Canada,26,26-35
10031013,26-40,7,False,Canada,26,26-35
10042985,41-60,4,False,Canada,41,36-45
39121712,18-25,5,False,Canada,18,19-25
10000821,18-25,5,False,Canada,18,19-25
55564950,18-25,3,False,Canada,18,19-25
10003353,41-60,5,False,Canada,41,36-45
58318079,26-40,5,False,Canada,26,26-35
36131556,<18,6,False,Canada,18,19-25
10033124,41-60,2,False,Canada,41,36-45
31046447,60+,16,True,Canada,60,
26967829,41-60,2,False,Canada,41,36-45
10008090,41-60,7,False,USA,41,36-45
10038757,26-40,5,False,Canada,26,26-35
10003239,<18,6,False,Canada,18,19-25
10042671,18-25,3,False,Canada,18,19-25
10033768,26-40,3,False,Canada,26,26-35
10035954,18-25,7,False,Canada,18,19-25
10031928,18-25,8,False,Canada,18,19-25
10010466,41-60,7,False,Canada,41,36-45
10034363,60+,1,False,Canada,60,
10030058,26-40,2,False,Canada,26,26-35
10034734,41-60,6,False,Canada,41,36-45
10032954,26-40,5,False,Canada,26,26-35
10027418,60+,5,False,Canada,60,
10024807,18-25,8,False,Canada,18,19-25
88203794,26-40,4,False,Canada,26,26-35
10009280,18-25,4,False,Canada,18,19-25
10027964,18-25,7,False,Canada,18,19-25
47166098,18-25,22,True,Canada,18,19-25
10002942,60+,3,False,Canada,60,
10005614,26-40,1,False,Canada,26,26-35
39440959,18-25,7,False,Canada,18,19-25
15214104,18-25,7,False,Canada,18,19-25
10029249,18-25,8,False,Canada,18,19-25
10011791,18-25,6,False,Canada,18,19-25
50372921,18-25,6,False,Canada,18,19-25
82628721,26-40,3,False,Canada,26,26-35
10014778,18-25,6,False,Canada,18,19-25
32619170,26-40,4,False,Canada,26,26-35
88357131,18-25,4,False,Canada,18,19-25
10042593,41-60,4,False,Canada,41,36-45
10026761,18-25,1,False,Canada,18,19-25
10006133,26-40,2,False,South Korea,26,26-35
19497820,18-25,4,False,Canada,18,19-25
10026417,26-40,5,False,Canada,26,26-35
10001571,18-25,2,False,Canada,18,19-25
2343889,26-40,5,False,Canada,26,26-35
96883725,18-25,3,False,Canada,18,19-25
10004353,18-25,5,False,Canada,18,19-25
10029714,41-60,3,False,Canada,41,36-45
10014489,18-25,4,False,Canada,18,19-25
10015872,26-40,8,False,Canada,26,26-35
99720515,41-60,28,True,Canada,41,36-45
10020619,18-25,5,False,Canada,18,19-25
10035850,18-25,6,False,Canada,18,19-25
10023241,18-25,4,False,Canada,18,19-25
62376767,41-60,3,False,Canada,41,36-45
16146436,18-25,5,False,Canada,18,19-25
23515943,26-40,6,False,Canada,26,26-35
10033735,26-40,7,False,Canada,26,26-35
10013493,18-25,3,False,Canada,18,19-25
10021263,60+,2,False,Canada,60,
10043719,<18,3,False,Canada,18,19-25
10008367,18-25,3,False,Canada,18,19-25
10007366,18-25,2,False,Canada,18,19-25
21069698,18-25,7,False,Canada,18,19-25
28126914,41-60,6,False,Canada,41,36-45
10029098,41-60,1,False,Canada,41,36-45
10008993,18-25,19,True,Canada,18,19-25
10008370,26-40,1,False,USA,26,26-35
10006421,<18,7,False,Canada,18,19-25
10020108,26-40,6,False,Canada,26,26-35
10000340,<18,8,False,Canada,18,19-25
10000560,26-40,7,False,USA,26,26-35
10019159,26-40,5,False,USA,26,26-35
10023933,18-25,8,False,Canada,18,19-25
9317555,26-40,3,False,Canada,26,26-35
10035263,18-25,3,False,Canada,18,19-25
10012944,18-25,5,False,Canada,18,19-25
10033531,26-40,6,False,Canada,26,26-35
10030391,18-25,4,False,Canada,18,19-25
10038481,<18,1,False,Canada,18,19-25
10019614,18-25,7,False,Canada,18,19-25
10277007,41-60,8,False,Canada,41,36-45
52403682,18-25,7,False,Canada,18,19-25
17280531,18-25,2,False,Canada,18,19-25
51432910,18-25,6,False,USA,18,19-25
10032211,41-60,1,False,Canada,41,36-45
10040443,26-40,5,False,USA,26,26-35
10039173,18-25,2,False,Canada,18,19-25
1468203,26-40,1,False,Canada,26,26-35
10006076,26-40,1,False,Canada,26,26-35
10040084,18-25,6,False,Canada,18,19-25
98096389,18-25,3,False,Canada,18,19-25
34573672,18-25,3,False,Canada,18,19-25
86145235,<18,2,False,Canada,18,19-25
10016805,18-25,7,False,Canada,18,19-25
10031037,18-25,7,False,Canada,18,19-25
10024740,41-60,5,False,Canada,41,36-45
10026576,18-25,4,False,Canada,18,19-25
10033816,41-60,5,False,USA,41,36-45
10031364,60+,7,False,Canada,60,
10020666,26-40,4,False,Japan,26,26-35
15557548,18-25,6,False,Canada,18,19-25
10023684,18-25,4,False,Canada,18,19-25
82687053,26-40,1,False,Canada,26,26-35
10002450,26-40,8,False,Canada,26,26-35
18805527,41-60,2,False,Canada,41,36-45
79281933,60+,2,False,Canada,60,
33919156,<18,5,False,Canada,18,19-25
10000061,26-40,5,False,Canada,26,26-35
87692222,18-25,5,False,Canada,18,19-25
57982364,18-25,5,False,Canada,18,19-25
10002556,18-25,2,False,Canada,18,19-25
33019568,41-60,1,False,Canada,41,36-45
20566059,41-60,6,False,Canada,41,36-45
40305110,18-25,1,False,Canada,18,19-25
10017210,18-25,2,False,Canada,18,19-25
48249294,60+,6,False,Canada,60,
80013778,26-40,5,False,Canada,26,26-35
40514921,60+,2,False,Canada,60,
52359795,18-25,1,False,Canada,18,19-25
10028468,60+,6,False,Canada,60,
57468349,41-60,7,False,Canada,41,36-45
10011054,18-25,25,True,Canada,18,19-25
10037813,26-40,4,False,Canada,26,26-35
10006000,18-25,1,False,Canada,18,19-25
10013991,18-25,5,False,Canada,18,19-25
10013146,18-25,4,False,Canada,18,19-25
10044079,60+,3,False,Canada,60,
10042706,18-25,1,False,Canada,18,19-25
10027231,18-25,4,False,Canada,18,19-25
10037031,26-40,8,False,Canada,26,26-35
95211599,18-25,4,False,USA,18,19-25
10002415,<18,3,False,Canada,18,19-25
73589498,41-60,2,False,Canada,41,36-45
10028406,18-25,4,False,Canada,18,19-25
16358468,18-25,8,False,Canada,18,19-25
10011417,26-40,2,False,USA,26,26-35
10039331,18-25,2,False,Canada,18,19-25
10022330,41-60,6,False,Canada,41,36-45
414171,18-25,4,False,Canada,18,19-25
18000333,41-60,2,False,Canada,41,36-45
27635828,18-25,4,False,Canada,18,19-25
84079602,26-40,2,False,Canada,26,26-35
10034596,18-25,3,False,Canada,18,19-25
10028949,18-25,4,False,Canada,18,19-25
22905151,18-25,5,False,Canada,18,19-25
10013503,18-25,7,False,USA,18,19-25
10016856,<18,5,False,Canada,18,19-25
62192749,18-25,6,False,USA,18,19-25
96991569,<18,2,False,Canada,18,19-25
10015572,18-25,20,True,Canada,18,19-25
10035732,<18,2,False,Canada,18,19-25
50106684,18-25,6,False,Canada,18,19-25
10028372,<18,19,True,Canada,18,19-25
10011100,18-25,6,False,Canada,18,19-25
37057789,26-40,7,False,Canada,26,26-35
67088417,<18,5,False,Canada,18,19-25
89364190,18-25,5,False,Canada,18,19-25
10023121,18-25,3,False,Canada,18,19-25
41924662,18-25,4,False,Canada,18,19-25
4508319,41-60,3,False,Canada,41,36-45
10038645,<18,4,False,Canada,18,19-25
63680205,<18,3,False,Canada,18,19-25
10034987,18-25,7,False,Canada,18,19-25
11647200,41-60,7,False,Canada,41,36-45
67578721,26-40,1,False,Canada,26,26-35
6281599,18-25,4,False,Canada,18,19-25
10032469,18-25,2,False,Canada,18,19-25
10020505,26-40,4,False,Canada,26,26-35
50062471,18-25,3,False,Canada,18,19-25
10043225,18-25,2,False,Canada,18,19-25
10005301,41-60,4,False,Canada,41,36-45
10015061,18-25,4,False,Canada,18,19-25
10037008,26-40,8,False,Canada,26,26-35
10026156,18-25,8,False,Canada,18,19-25
10027289,26-40,6,False,Canada,26,26-35
10020647,18-25,4,False,Canada,18,19-25
84804386,26-40,4,False,Canada,26,26-35
79696408,18-25,2,False,Canada,18,19-25
78034297,18-25,1,False,Canada,18,19-25
10022866,18-25,3,False,Canada,18,19-25
64667362,26-40,8,False,Canada,26,26-35
10034875,18-25,1,False,Canada,18,19-25
10018189,41-60,1,False,Canada,41,36-45
73737621,<18,2,False,Canada,18,19-25
10020525,26-40,15,True,USA,26,26-35
16695225,26-40,5,False,Canada,26,26-35
10014351,18-25,6,False,Canada,18,19-25
10011714,26-40,6,False,Canada,26,26-35
10029332,18-25,2,False,Canada,18,19-25
10043445,18-25,7,False,India,18,19-25
10010072,18-25,1,False,Canada,18,19-25
10013391,41-60,5,False,Canada,41,36-45
10035985,26-40,2,False,Canada,26,26-35
10011350,<18,3,False,Canada,18,19-25
10033231,<18,4,False,Canada,18,19-25
10003586,41-60,5,False,Canada,41,36-45
10008289,18-25,5,False,Canada,18,19-25
86496822,18-25,1,False,Canada,18,19-25
46517010,26-40,7,False,Canada,26,26-35
21265054,18-25,6,False,Canada,18,19-25
10033021,18-25,1,False,Canada,18,19-25
10036871,18-25,5,False,Canada,18,19-25
10017106,41-60,6,False,Canada,41,36-45
10001619,18-25,2,False,Canada,18,19-25
1767426,<18,8,False,Canada,18,19-25
10021973,18-25,6,False,Canada,18,19-25
55852608,18-25,3,False,Canada,18,19-25
17125281,26-40,3,False,Canada,26,26-35
15823618,26-40,1,False,Canada,26,26-35
10010128,18-25,23,True,Canada,18,19-25
10039668,26-40,1,False,Canada,26,26-35
86866170,26-40,3,False,Canada,26,26-35
10042201,18-25,4,False,Canada,18,19-25
98090646,41-60,5,False,Canada,41,36-45
10009740,18-25,21,True,Canada,18,19-25
10006827,41-60,7,False,India,41,36-45
10002174,18-25,8,False,Canada,18,19-25
10031390,41-60,29,True,Canada,41,36-45
10006316,26-40,1,False,USA,26,26-35
10000813,18-25,8,False,Canada,18,19-25
95774810,18-25,2,False,USA,18,19-25
10014855,18-25,1,False,Canada,18,19-25
10040068,18-25,3,False,Canada,18,19-25
10019017,18-25,3,False,Canada,18,19-25
61171250,26-40,15,True,Canada,26,26-35
33442126,26-40,8,False,Canada,26,26-35
13290491,18-25,6,False,Canada,18,19-25
10034965,18-25,1,False,Canada,18,19-25
10034034,26-40,5,False,Canada,26,26-35
43983673,41-60,8,False,Canada,41,36-45
10026548,18-25,8,False,Canada,18,19-25
10036969,<18,8,False,Canada,18,19-25
10030497,41-60,6,False,USA,41,36-45
10028721,60+,1,False,Canada,60,
10001772,<18,2,False,Canada,18,19-25
10026456,41-60,4,False,Canada,41,36-45
57896721,26-40,4,False,Canada,26,26-35
10014239,26-40,6,False,Canada,26,26-35
10017650,41-60,4,False,Canada,41,36-45
10004526,18-25,2,False,Canada,18,19-25
10013435,26-40,3,False,Canada,26,26-35
50918604,18-25,3,False,Canada,18,19-25
71197367,26-40,4,False,Canada,26,26-35
10042621,60+,3,False,Canada,60,
10006050,18-25,2,False,Canada,18,19-25
10002681,41-60,1,False,Canada,41,36-45
38100686,26-40,3,False,Canada,26,26-35
10022141,41-60,3,False,Canada,41,36-45
89634051,26-40,6,False,Canada,26,26-35
10013232,18-25,4,False,Canada,18,19-25
10018138,<18,2,False,Canada,18,19-25
10034974,41-60,7,False,Canada,41,36-45
10043815,60+,1,False,Canada,60,
10015224,60+,2,False,Canada,60,
10022742,60+,2,False,Canada,60,
10036854,26-40,22,True,Canada,26,26-35
52013746,18-25,5,False,Canada,18,19-25
87050241,18-25,6,False,Canada,18,19-25
69487967,41-60,2,False,Canada,41,36-45
67712043,41-60,2,False,Canada,41,36-45
10025023,26-40,1,False,Canada,26,26-35
10004581,41-60,5,False,Canada,41,36-45
10010086,18-25,4,False,Canada,18,19-25
10012363,18-25,6,False,Canada,18,19-25
10024679,60+,8,False,Canada,60,
31780485,18-25,7,False,Canada,18,19-25
10038953,26-40,5,False,Canada,26,26-35
10039420,18-25,5,False,Canada,18,19-25
10035426,18-25,8,False,Canada,18,19-25
53230082,41-60,1,False,Canada,41,36-45
18155786,41-60,8,False,Canada,41,36-45
81280545,26-40,3,False,Canada,26,26-35
10004256,26-40,3,False,Canada,26,26-35
76850794,18-25,8,False,Canada,18,19-25
10005725,18-25,7,False,Canada,18,19-25
10023506,<18,5,False,USA,18,19-25
87287124,26-40,1,False,Canada,26,26-35
574621,26-40,8,False,Canada,26,26-35
57799611,18-25,2,False,India,18,19-25
10012284,26-40,1,False,Canada,26,26-35
10009967,18-25,1,False,Canada,18,19-25
48112769,18-25,6,False,Canada,18,19-25
10035689,18-25,7,False,Canada,18,19-25
55782226,18-25,7,False,Canada,18,19-25
10038036,41-60,2,False,Canada,41,36-45
10034608,26-40,4,False,Canada,26,26-35
10008156,18-25,5,False,Canada,18,19-25
80955707,18-25,6,False,Canada,18,19-25
64295320,18-25,7,False,Canada,18,19-25
10021897,18-25,8,False,Canada,18,19-25
98756770,26-40,2,False,Canada,26,26-35
10011049,18-25,2,False,Canada,18,19-25
10037631,41-60,2,False,Canada,41,36-45
10001458,18-25,27,True,Canada,18,19-25
10028535,41-60,7,False,Canada,41,36-45
10031477,26-40,2,False,Canada,26,26-35
37432755,41-60,1,False,Canada,41,36-45
61923599,26-40,17,True,Canada,26,26-35
76493020,18-25,6,False,China,18,19-25
7980321,18-25,2,False,Canada,18,19-25
93369361,18-25,5,False,Canada,18,19-25
58079713,18-25,3,False,Canada,18,19-25
10001323,18-25,23,True,Canada,18,19-25
10036621,60+,6,False,Canada,60,
10026002,26-40,2,False,Canada,26,26-35
77688909,<18,5,False,Canada,18,19-25
10008186,18-25,7,False,Canada,18,19-25
54667354,18-25,3,False,Canada,18,19-25
10037390,18-25,4,False,Canada,18,19-25
3358486,18-25,6,False,Canada,18,19-25
10011608,18-25,8,False,Canada,18,19-25
10003076,26-40,2,False,Canada,26,26-35
10021950,26-40,20,True,Canada,26,26-35
44853364,18-25,3,False,Canada,18,19-25
10032034,<18,3,False,Canada,18,19-25
10027574,60+,8,False,Canada,60,
10040140,60+,3,False,Canada,60,
10035804,41-60,7,False,Canada,41,36-45
10011868,18-25,7,False,Canada,18,19-25
48781107,18-25,5,False,Canada,18,19-25
11050841,18-25,6,False,Canada,18,19-25
10027902,26-40,2,False,Canada,26,26-35
12339810,26-40,6,False,Canada,26,26-35
43618889,26-40,4,False,Canada,26,26-35
10004610,<18,4,False,Canada,18,19-25
69827197,41-60,5,False,Canada,41,36-45
32632981,18-25,4,False,Canada,18,19-25
10005459,18-25,2,False,Canada,18,19-25
10019510,18-25,7,False,USA,18,19-25
10021831,18-25,3,False,Canada,18,19-25
10012136,18-25,23,True,Canada,18,19-25
35255264,26-40,1,False,Canada,26,26-35
92303159,18-25,6,False,Canada,18,19-25
10038530,26-40,4,False,Canada,26,26-35
10032209,26-40,7,False,Canada,26,26-35
15194983,60+,7,False,Canada,60,
10003606,41-60,3,False,Canada,41,36-45
10023420,<18,3,False,Canada,18,19-25
10000461,41-60,2,False,China,41,36-45
10031479,18-25,1,False,Canada,18,19-25
10022388,18-25,3,False,USA,18,19-25
26630662,26-40,3,False,USA,26,26-35
10039804,26-40,4,False,Canada,26,26-35
10019711,18-25,7,False,Canada,18,19-25
10043900,41-60,4,False,Canada,41,36-45
10016704,60+,8,False,USA,60,
10041628,41-60,3,False,Canada,41,36-45
10015659,18-25,8,False,USA,18,19-25
10025913,18-25,5,False,Canada,18,19-25
36209126,41-60,8,False,Canada,41,36-45
91342232,18-25,7,False,Canada,18,19-25
10014190,26-40,4,False,Canada,26,26-35
73579286,41-60,3,False,Canada,41,36-45
70751007,18-25,8,False,USA,18,19-25
10020567,<18,7,False,Canada,18,19-25
10006712,18-25,2,False,South Korea,18,19-25
10009188,26-40,4,False,Canada,26,26-35
10005771,18-25,1,False,Canada,18,19-25
10012771,<18,5,False,USA,18,19-25
10018822,18-25,3,False,USA,18,19-25
10016033,18-25,7,False,USA,18,19-25
30029282,60+,6,False,Canada,60,
10008942,18-25,4,False,USA,18,19-25
26021400,18-25,7,False,Canada,18,19-25
82799796,18-25,7,False,India,18,19-25
10020441,18-25,4,False,Canada,18,19-25
62466399,26-40,2,False,Canada,26,26-35
10026267,18-25,8,False,Canada,18,19-25
10035834,<18,5,False,USA,18,19-25
10020446,<18,2,False,Canada,18,19-25
10001811,18-25,4,False,Canada,18,19-25
10042543,26-40,8,False,South Korea,26,26-35
10021875,41-60,2,False,Canada,41,36-45
10020944,18-25,8,False,Canada,18,19-25
10043285,18-25,2,False,USA,18,19-25
10004950,26-40,1,False,Canada,26,26-35
10019792,18-25,1,False,USA,18,19-25
10004328,26-40,2,False,Canada,26,26-35
10032163,26-40,7,False,Canada,26,26-35
52173078,26-40,6,False,Canada,26,26-35
17644149,18-25,5,False,Canada,18,19-25
10024946,26-40,3,False,Canada,26,26-35
10015345,18-25,1,False,Canada,18,19-25
10009091,41-60,7,False,Canada,41,36-45
10043738,26-40,4,False,Canada,26,26-35
81126410,18-25,8,False,India,18,19-25
10043050,18-25,3,False,Canada,18,19-25
10015802,18-25,5,False,USA,18,19-25
10025736,18-25,4,False,Canada,18,19-25
13632145,26-40,5,False,Canada,26,26-35
32726065,18-25,7,False,Canada,18,19-25
10015817,18-25,5,False,Canada,18,19-25
22329212,41-60,7,False,Canada,41,36-45
51285506,18-25,5,False,Canada,18,19-25
10032500,18-25,7,False,Canada,18,19-25
10004046,18-25,17,True,Canada,18,19-25
6785529,18-25,6,False,Canada,18,19-25
71067480,18-25,7,False,Canada,18,19-25
3214731,18-25,5,False,Canada,18,19-25
10028713,60+,2,False,Canada,60,
10042063,18-25,2,False,Canada,18,19-25
10016669,18-25,7,False,Canada,18,19-25
42707691,18-25,6,False,USA,18,19-25
10044026,41-60,7,False,USA,41,36-45
10004689,<18,4,False,Canada,18,19-25
10033159,26-40,2,False,Canada,26,26-35
71693368,18-25,29,True,Canada,18,19-25
99952638,18-25,4,False,Canada,18,19-25
38455799,26-40,6,False,Canada,26,26-35
10043977,18-25,7,False,Canada,18,19-25
69235979,18-25,3,False,Canada,18,19-25
44071272,18-25,4,False,Canada,18,19-25
10037249,18-25,7,False,Canada,18,19-25
76027399,18-25,3,False,Canada,18,19-25
10014186,<18,6,False,Canada,18,19-25
10038512,<18,2,False,Canada,18,19-25
31043980,18-25,2,False,Canada,18,19-25
99038967,18-25,4,False,Canada,18,19-25
10017352,26-40,8,False,Canada,26,26-35
10025714,26-40,3,False,Canada,26,26-35
79084397,26-40,6,False,Canada,26,26-35
32983441,18-25,3,False,Canada,18,19-25
10033821,<18,2,False,USA,18,19-25
10000951,26-40,3,False,Canada,26,26-35
10020103,41-60,6,False,Canada,41,36-45
19146112,60+,7,False,Canada,60,
10034871,26-40,3,False,Canada,26,26-35
10026846,18-25,21,True,Canada,18,19-25
10001948,26-40,5,False,Canada,26,26-35
10032847,18-25,3,False,Canada,18,19-25
10012629,26-40,1,False,Canada,26,26-35
10035955,26-40,1,False,Canada,26,26-35
17358018,18-25,8,False,Canada,18,19-25
10005869,18-25,2,False,Canada,18,19-25
10037162,41-60,6,False,Canada,41,36-45
10010975,18-25,2,False,Canada,18,19-25
10010450,18-25,4,False,China,18,19-25
25895054,18-25,1,False,Canada,18,19-25
93667915,18-25,6,False,Canada,18,19-25
77339986,26-40,1,False,Canada,26,26-35
10023540,41-60,2,False,Canada,41,36-45
10009002,18-25,6,False,Canada,18,19-25
89939031,<18,6,False,Canada,18,19-25
77384680,60+,1,False,Canada,60,
63116560,41-60,1,False,Canada,41,36-45
10011892,26-40,1,False,Canada,26,26-35
91226804,18-25,1,False,Canada,18,19-25
44853198,18-25,6,False,Canada,18,19-25
10008423,41-60,5,False,Canada,41,36-45
10007982,18-25,1,False,Canada,18,19-25
10009838,<18,1,False,Canada,18,19-25
10038653,26-40,22,True,Canada,26,26-35
24870027,41-60,5,False,Canada,41,36-45
10013886,18-25,4,False,India,18,19-25
5347556,18-25,1,False,USA,18,19-25
10022940,18-25,7,False,Canada,18,19-25
95409268,60+,3,False,Canada,60,
42397522,18-25,2,False,Canada,18,19-25
10016618,18-25,2,False,Canada,18,19-25
46907250,60+,6,False,Canada,60,
10000426,18-25,4,False,Canada,18,19-25
10043803,26-40,3,False,Canada,26,26-35
45389347,26-40,3,False,Canada,26,26-35
44914987,26-40,2,False,Canada,26,26-35
10027698,41-60,3,False,Canada,41,36-45
10040343,<18,2,False,Canada,18,19-25
10031770,26-40,3,False,Canada,26,26-35
10006665,18-25,8,False,Canada,18,19-25
10022591,18-25,2,False,Canada,18,19-25
10022309,18-25,2,False,Canada,18,19-25
10040796,18-25,1,False,Canada,18,19-25
10023949,18-25,6,False,Canada,18,19-25
31283125,18-25,1,False,Canada,18,19-25
10020269,26-40,5,False,Canada,26,26-35
10020874,18-25,6,False,USA,18,19-25
95445270,18-25,2,False,Canada,18,19-25
91873844,26-40,8,False,Canada,26,26-35
44170097,18-25,2,False,Canada,18,19-25
11272533,41-60,2,False,Canada,41,36-45
66435742,18-25,6,False,Canada,18,19-25
78472107,18-25,20,True,Canada,18,19-25
56449931,26-40,7,False,Canada,26,26-35
10040855,18-25,2,False,Canada,18,19-25
81964432,18-25,7,False,Canada,18,19-25
84481577,60+,3,False,Canada,60,
10009969,41-60,4,False,Canada,41,36-45
10021175,18-25,5,False,Canada,18,19-25
10020260,<18,1,False,USA,18,19-25
9671514,26-40,5,False,Canada,26,26-35
51276056,18-25,6,False,Canada,18,19-25
10012904,18-25,5,False,India,18,19-25
81969915,18-25,5,False,Canada,18,19-25
10025098,18-25,2,False,Canada,18,19-25
10017448,<18,2,False,Canada,18,19-25
64167349,26-40,1,False,Canada,26,26-35
10706398,18-25,7,False,Canada,18,19-25
